,Cool,Funny,Rating,Text,Useful,Sentiment
1307,20,30,4.0,"I'm sorry, I love Popeye's and all, much more than I should in fact, but what's with all the reviews here saying their chicken is the ""best""? Am I missing some kind of small-scale meme or are you people legitimately insane? Popeye's isn't the ""best"" anything, unless we're talking about ""best"" purely in terms of the category of weirdest, grossest place I've ever seen an Internet cafe installed into. (Yum yum, nothing like eating a bucket of coronary then checking IMDB on a public keyboard covered in the crumbs and grease of ten thousand fat strangers in an establishment that actively encourages finger-licking! Where do I insert my dollar for ten minutes?) I mean, Pies 'n' Thighs isn't perfect, neither, but comparing it to Popeye's in any way/shape/form is ludicrous. In fact, let's get my biggest complaints about this place out of the way: I hate Williamsburg, I hate hipsters, and chances are, I probably hate you. I hate how ridiculous it is getting to/from here unless you already live here or near the JMZ, which as far as I'm concerned, may as well go to fucking Narnia. I also hate how inadequately air-conditioned it was in here, though I'm not totally sure that's a hipster thing, but it sure seems like it is: ""Eeeeeuuugh, look at me, I don't need comfortable, artificially conditioned air, not when I have my MUSIC""Okay, I just wanted to get all my unreasonable/tangential complaints out of the way, and clarify that I am not deducting a star for any of them. Although I really want to.So anyway, yeah, fried chicken! Here, it is delicious. I mean really really good. I had to think about it a while, but in the end, I put just slightly under the chicken I've had at Brooklyn Bowl (which has the edge in juiciness, and is the best I've ever had). Rest assured though, the chicken here is wonderfully seasoned and fried, and yes, kicks the ever-loving shit out of Popeye's. This is one of those meals that immediately makes everyone you're eating with totally stupid and silent, partly from sheer paralytic unhealthiness and partly because you're all so amazed/grateful at all the wonderful things going on in your mouth that it requires your full attention.Unfortunately, at least in comparison to the chicken, the sides didn't quite hold up their end of the bargain. My mac 'n' cheese was lukewarm, bordering on cold, a cardinal sin that disqualifies it from consideration. And the biscuits, similarly, were just okay. I like my biscuits soft and a bit warm, and these were not, though serving it with honey butter helps.The fries, for their part, were certainly fries.As for the ""Pies"" part , the apple pie we had (which had a generous dollop of whipped cream on the side, and, interestingly, a thick slice of cheddar underneath), was pretty tasty, though not quite occupying the same space on the ""worth going out of your way for"" scale as the chicken. It is safe to say that I probably would've appreciated it even more had my stomach not already been exploding with chicken grease, however.All in all, though, a pretty great meal that I will almost assuredly never have again unless someone literally kidnaps me and takes me there. That's right, screw you, your bowties, your male short-shorts, AND your tasty, tasty fried chicken, entire subsection of Brooklyn!",22,0.7965
1308,12,8,4.0,"Little Pepper is yet another restaurant in the neighbourhood I've told myself to try, only to time and again succumb to my yearning for the food at other restaurants which I already know to be good. One Friday night I finally resolved to march my ass over there and have dinner. This restaurant is located in a very non-descript location with a relatively small amount of foot traffic for Flushing, and at the basement level, no less. It's very easy to miss unless you were looking for it, but I actually get my hair cut every three or four weeks at a barber shop just a couple of doors from it, so I've took mental note of this restaurant for a while now.Little Pepper is appropriately named since it serves Sichuan cuisine, which is known to be spicy. It was about 9 o'clock at night when I walked in, and it was clearly very busy inside. In fact, all the tables were occupied. The dining area was served by a middle aged woman and a young man who could be the woman's son and was probably drafted into working at the family business. Though I did not ask, so I could be wrong. This team of two was basically running around taking orders and fulfilling their requests without a second to even take a breath. They clearly needed to hire more people to work there on weekend nights. At various times the cooks even brought the dishes out from the kitchen and asked one of the waiters which table the dishes should go to. They have four or five small tables that can sit four people, and three big round tables. One of the big tables was only occupied by two people, and after about five minutes of waiting, I was finally sat down to share the big table with the party of two.Now maybe it is boring of me, but everytime I go to a Sichuan restaurant, I order the Shui Zhu Niu - literally translated as ""Water Cooked Beef"". At Little Pepper, this dish is listed as Braised Beef in Spicy Soup Base. In one of my previous reviews of another restaurant in Flushing, I have described this very spicy dish of braised beef soaked in a big pot or bowl of peppery sauce. It is one of my favourite dishes and also the dish with which I measure how good or authentic a Sichuan restaurant is. I also noticed they have rabbit meat dishes and I had wanted to order the Diced Rabbit Meat in Red Chilli Sauce, which is listed as an appetiser on their menu. Unfortunately they were out of rabbit meat. Instead I settled on the Shredded Potato with Pickled Cabbage, which the people I was sharing the table with were eating and assured me was very good.About ten minutes of waiting, the Shredded Potato with Pickled Cabbage was served. This is a simple dish of stir fried shredded potatos and pickled cabbage. The Chinese name of the dish indicated this should be a sour dish, but instead it was spicy. The potato itself was not spicy, however, it was the pickled cabbage that was spicy. Taking a bite of both the potato and the spicy pickled cabbage together made for a great contrast of flavours, though ultimately, this dish was not something that really stood out. The dish was not very spicy at all, it was only spicy enough to tingle your mouth. But I have a feeling that's how it was supposed to be. A little while later, the Shui Zhu Niu came out, and to my relief, they served it correctly with the beef literally swimming in a big bowl of spicy peppery sauce. I have been to other Sichuan restaurants where they do not do this, and only served the beef on a plate. They also had the spiciness level right, which was extremely spicy, to the point where you could feel the spiciness by simple contact of your tongue to the beef. The beef was also very tender as it ought to be. I was sweating embarassingly while eating this dish as I usually do when I eat very spicy dishes. At this point I was noticing that since the team of two waiters were so busy, some of the customers simply went to the cooler in the back of the dining area to get cold drinks for themselves. So I followed their lead and got up to get myself a cold bottle of Budweiser to soothe the spiciness in my mouth. In my opinion there is really very few eating experiences as enjoyable as eating a very spicy dish while drinking cold and bitter beer. It's a feeling that I can only describe as ""tong kuai"" in Chinese - I don't think there is a direct English translation for this phrase, but it describes a sort of carefree feeling of joy. It's a feeling that you might experience if you were driving down an empty highway in a convertible at 100 miles per hour, or if you were out partying with dear old friends till 4 in the morning without a hint of being tired, or if you were eating a very spicy dish with a cold beer to wash it down.",15,0.9926
1309,15,16,4.0,"I have been to tropical islands. I love the fun and sun, but most of the cocktails I've had were sub-par blender blunders. Fortunately, PK co-owners Richie (M&H, LB, DK) and Giuseppe (DK, Clover Club and more) believe that Manhattan is the best island in the world, and they were inspired by classic tiki culture (yes, there is such a thing) to bring a taste of the islands to OUR island. You'll be glad they did. They don't take reservations, so the space may be crowded at first - especially on weekends. And crowds don't help the ventillation, but calm yourself and pretend you're in the tropics. After your first sip of a cocktail, you'll forget the crowd, the heat or whatever ails you. I went with the namesake Painkiller, a creamy, fresh nutmeg-topped delight. You could also opt for a Scorpion Bowl or try their elevated take on a Mai Tai. And these boys give good garnish. In addition to R. and G. behind the stick, you'll see some of the industy's best taking shifts. Browse the beautiful placemat menus or take the Milk and Honey approach of sharing your mood and letting the bartender take it from there. Admire their amazing collection of tiki mugs; many were secured on inspirational pre-opening trips to tropical paradises (tough job... ;-) or were special gifts. Anyone who remembers the old East Side Company Bar will appreciate the aesthetic overhaul: I loved the distinct Manhattan meets Islands neon graffiti adorining the walls and bamboo accents. And oh yes, there are boobies on the bar. Careful with those Mai Tais, or yours may end up out there as well.",22,0.9981
1310,24,29,4.0,"Hi, Westville Chelsea. Can I get personal* for a second? Thanks.Here's a pros/cons list of how my life is going lately:PRO: Moving to a great little apartment on the UES with my bestie. CON: Bye, bye Brooklyn. And cheap rent. And future paychecks. PRO: Picking up strangers at bars who have air conditioning at home so I can sleepover. Woops.CON: The only boy who calls me is my ex. And he just went on a date with someone I graduated college with.CON: Life-stress is giving me hives.CON: My bank account is free-falling faster than Amelia Earhart.CON: I still don't own a Shiba Inu.CON: This Pina Colada Orbit gum is not a real Pina Colada.CON: I've only had time for one cup of coffee today.CON: I'm losing my mind . . . So, in a sea of overwhelming cons, I'm glad that I've been thrown a lifesaver in the form of Westville Chelsea, which opened up almost on the same block as work (just an avenue away).It's SPRAWLING in terms of space compared to the others, but that doesn't stop it up from filling up quickly. The market sides are delicious and they somehow always manage to have a beer special for $3 or $4, which is ridiculously great on Summer Fridays when all you want to do is leave work at 1, crack open a brewski, and cry about your growing list of cons.**PRO: Westville Chelsea. Forever and always.__________* Because I know that's what you look for in reviews.** Unless you're not a Negative Nancy like me, and actually just want to have a good time. You can do that here, too.",18,0.9697
1311,13,12,4.0,"My friend asked me if I want to try some ""fish heads, eel bones and beer."" And I gave him a stare as if he's out of his mind and I nervously said ""sure...""This type of food is only served the first Saturday of each month from 10PM-11:30PM, so reservations may be hard to come by. But I guess he was lucky and was able to get reservations during the day for that night. We've arrived at the restaurant and it was a cloud of confusion. The hostess asked us if we were there for the Makanai, a Japanese kitchen tradition that demonstrates both cooking skills and the wise use of inventory remainders in feeding the staff or in other words curious people like us. And yup that is exactly why we were there and she directed us to go straight to the bar.At this point I was still confuse. Why aren't we getting seated at a table, but rather lining up by the counter to get our food as if this was some sort of very fancy soup kitchen? Turns out this is how it works, it is like a family style buffet type of dinner. Which was pretty interesting. So the bartender gives each person a glass for their unlimited refills of Sapparo and you look for a seat in the communal tables.*You simply line up, pick up a dish and fight for all you can eat food - you know the whole buffet drill. I kid. That is not how it works, everyone there were so friendly and lined up in an orderly way and waited for their turn. First dish I came across were their tofu. The tofu was just okay. I like my tofu either fried or in a very smooth substance preparation. Or even better, give me some syrup and I make ""tofufa"", this Chinese sweet tofu dessert. mMm would love to have some right now...Second is the udon noodle salad in light broth. If you are like me, who can't use chopsticks properly, no worries! They provide you with proper serving utensils, so you would not make a fool out of yourself having noodles fly all over the place, especially while trying to impress that special someone. The noodles was served cold, but I liked it very much. It was pretty light to taste. Following dish was the chicken katsu, which was pretty nicely breaded. But it wasn't really one of the highlights of that night's dinner. Honestly, I can get chicken katsu in many Japanese restaurants or even in Chinese owned restaurants that serves Japanese food. Til today I still don't quite get it, why is it that so many sushi restaurants are owned by Chinese people? Next up is the Chirashizushi, which is a bowl of rice with scattered sashimi, shredded seaweed and sesame. Hmmm...I did say sashimi, but why is it each time I went to get another serving all I see left is the seaweed, sesame and lots of rice? Oh wait, if I looked carefully, I see a smidge of sashimi. So I guess it was a little aggressive when it came to this dish, everyone else stripped the sashimi off this bowl of rice. But that's okay I like the seaweed and sesame any way, so that means more for me. But luckily they always bring out new batches when supplies are low and I finally got to have some of the sashimi. This dish was pretty good, I liked it. But I think I was getting full from just the rice alone, yet it was still very good!Then it was the highlight of the night - crunchy deep fried eel and fluke bones. Wow, these were amazingly delicious! I couldn't help it, but every time I went back to refill my plate, I would skip everything else and go straight to this dish. Each bite was crunchy until the last bite. It was full of flavor. Who knew fried eel and fluke bones would taste so good? Next in line is the sake-marinated whole roasted tuna collar, but every time I go up to get more food, all I see are bones. Argh, those aggressive fish eaters didn't save any for me! I remembered my mother always told me to eat more fish, while I was growing up. Now I want fish, but there's no more and I had to scrape off scraps of meat from between each little bone and put together a dish of fish for myself. I think the server pitied me and they brought out a new untouched dish all just for me! Yay! Poor me didn't have to scrape for pieces of meat any longer and can use my poor chopstick skills to get slabs of fish meat piled on my plate. The fish was pretty good with a subtle taste of sake.Last but not least, it was the fish head soup. The broth was very flavorful and infused with the taste of fish. No, not that fishy smell from fish markets, but rather a very rich fish oil kind of taste. When they said fish head soup, they were not kidding, it was the real deal because occasionally I would need to spit up some fish scales.*If you can't find a seat at the communal tables by the bar area for the Makanai, do not panic. There are more tables on the left side from the hostess by the main entrance.P.S. - Good luck balancing a glass of Sapparo, a plate of food, a bowl of fish head soup, juggling a napkin, holding a spoon with your nose and clenching a pair of chopsticks between your teeth.",15,0.9989
1312,9,6,4.0,"Thanks to the Yelp App on my blackberry we were able to locate a good bakery after dinner. (Thanks again Yelp for saving the day)This place has been around for over 115 years (as stated in their menu)I'm a simple girl. Give me a cannolli and a cup of coffee (the cafe latte is great) and I'm happy. I ordered a single large cannolli and they advised me that they ran out, but instead gave me 3 small ones. Which I thought was even better. It was the right consistency of cannolli cream vs the pastry. Perfection. A friend ordered the mini tiramisu, and it was a stellar choice. The outter neon sign seemed to be needing some new bulbs because it spelled ""Veni"" and lost the ""ero's"". But I think this just added more to its ""old world"" charm. The ambiance was nice, very Romanesque. Expect to see lots of tourist, but no complaints...a good cannolli is a good cannolli. BRAVO Veniero, BRAVO!",9,0.9833
1313,23,35,4.0,"Never in my life will I find myself in love with a place that smells like dog urine and poopies.But this place is an exception. I'm not really sure what everyone is talking about when they say you shouldn't walk around at night. Then again, I'm a burly, muscular Asian who can bounce quarters off my abs. Orrrrr Maybe not. Even better, I've been here later in the evening and I haven't really noticed any unusual activity besides hobos sleeping on the benches. And everyone knows that in NY, that ain't unusual.Match.com, look out! Here's Tompkins Square Park. I see lots of girls bringing their tiny, sweater-wearing dogs and lots of guys who bring their mountain of a dog here. It's kind of scary how people will approach you and talk baby talk to your dog without embarrassment. I wish they would do that to me sometimes just to brighten up my day. The people here are super friendly and I've gotten to know some of the dogs already. I'm lovin' Angel, the quiet, mellow beagle mix who will just walk up and stare at you. His soft eyes beg for you to pet him and if you stop, he'll tap your leg with his head. I love the yappy dogs who will walk up and bark at you. Is it because I'm Asian? Do they think I'll eat them? If they keep barkin', I just might. My dog loves this place, albeit he's just getting used to it. He gets lil' scared when the other dogs chase him....BUT HE AIN'T NO PANSY!!!!!!!!!!!! However, I just found out that he's lovin' the ethnic girls. More specifically, the chihuahuas. He's loving those chicas. If he likes this place, then so. do. I.",16,0.9757
1314,17,6,4.0,"I heard of this place through the Chinese Lima chain. I heard it was recently renovated.I heard some of the waiters & chefs came from Flor de Mayo, La Dinastia, and the likes.I heard it's the place to go in Astoria for some Chinato Latin Fusion food. Fusion you say, nah not really. I hate Fusion but I like this.Here's the run down:Sauteed squid Jardin's style. Why does it cost more than the regular fried squid, because of the spice mix and the green peppers. I'm sure it taste better than the plain fried squid.Fried Pork Chop - HUGE pork chops and deliciously cooked. These things are fried? They were so juicy!Oxtail stew - My favorite dish of the night, it's a ""Latin dish"" But I tasted a Chinese spice, I believe a hint of star anise. The stew is a great combo of flavors of Latin & Chinese.Chinese Mushrooms w/Tofu and Chinese Veges (baby bok choy) - Deliciuosly saucy, the tofu was big chunky squares that were silky and soft.We were eye fooking the giant fury of Fire Volcano drink for 2. Every time a waiter delivered another one to a table, we'd be oohing and ahhing. It's a drink on FIRE in a large round volcano looking bowl. Everything was great, service was good and the decor and lighting was comfy and dim. The menu has plenty of pics which is helpful when trying to make decisions. There's a Latin side of the menu and a Chinese side. Order from both but don't expect typical Chinese take out food here. I wouldn't recommend the seafood, it didn't look fresh (even in the pics). We came out surprised that the food was so good, however the prices were a tad high for each dish. I guess it's because of the neighborhood and the cost of the renovations.",21,0.987
1315,18,17,4.0,"Wine and $1 oysters? YES PLEASE! SIGN ME UP!This place is just lovely. The sexy oval communal bar in the center, dim mood lighting for a romantic soothing feel. It does get crowded from around 7:30pm on, but if you are looking for a place for just drinks before or after dinner for just the 2-3 of you, Lelabar is just LOVELY. This place isn't for you to get drunk and rowdy with 6 of your girlfriends.We went at around 5:30pm on a Saturday for their $1 oyster special (which they also do on Wednesdays). AWESOME DEAL. They shuck the oysters in front of you (all the food preparation is done inside that little oval bar. I think we each had a dozen each at least.Yes, we got there early, but we just figured, a little appetizer and wine before we start off our night. The place had only a few people in there at that time, so we had great attention from the bartenders. Wines are fairly pricey per glass (cheapest being a $10 sweet wine, but on average you are going to be spending $14 a glass), but they have a FANTASTIC selection. What a great start to the night (at 5:30pm)... the ending? Let's just say I only remembered the beginning ;)",19,0.9949
1316,31,31,4.0,"Bouncer:  I need to see your IDMe:     SureBouncer:  There's a $ 5.00 cover charge Ma'amMe:      But i'm a girl!, And i'm with 4 other girlsBouncer:  Everyone has to pay for cover charge Ma'am.Me:     UGH!, what happens if we don't like this place?Bouncer:  If you come back out in less than 5 minutes I'll give you the         money back.Me:     Ok... This better be GOOD!.3 HOURS LATER:......Me:     OMG! This place is FUN! Love the MUSIC, Bartenders are        quick and good looking!. Thanks!Bouncer  TOLD YA!The place It's Small, but good crowd (Less than 1,000 Square feet)Mix crowd (when i was there on a Saturday Night). African American, Asians crew. Drinks are not bad $ 8.00 for a Vodka red bull or $ 4.00 for a bottle of beer.AC is pretty strong. Not bad after you dance. that's A PLUS!Music is mostly Hip Hop, Reggae, some top 40's.Good for small group to hang out and have some fun!.",31,0.9846
1317,12,4,4.0,"I am surprised to write this, but a trip to the MOMA would not be complete without having a lovely lunch or dinner at their Michelin starred restaurant, the Modern. A museum restaurant is an unlikely place to find well constructed dishes with fresh ingredients and beautiful presentation, but the Modern surprises again and again. I made reservations last week to have lunch in their main dining room and decided to take advantage of their very agreeable prix fixe menu which includes two courses and dessert for $48. (One can opt for an additional course for an extra $10). Service began with an amuse bouche of cauliflower panna cotta served in its own chalice. Visually striking and nicely done. I have never been a fan of cauliflower, but I did find this course manageable. An elegant beginning.For the first course, I ordered the lobster salad. A perfect salad. The lobster was served in two parts: the main claw meat as well as several round sections placed together forming the body of the plate. The lobster meat was interspersed with greens and this all lied over a bed of sauce. The lobster was fresh and served at a lovely temperature. The sauce was slightly piquant and added depth of flavor to the dish and made it consistently interesting as a whole. A very balanced beginning.For the second course, I went with the dorade. This was presented as a very large rectangular section served skin side up over a wonderful pistou including a nice selection of heirloom beans. All of the flavors were tight and clean. The textures initially were all perfect. This seemed like a perfect dish. Making my way through the dish though, I noticed uneven texture in the dorade. Studying a cross section of the fish, I saw hues of pink and purple near the skin in some of the thicker areas of the fish. It was these isolated areas that contributed to a change in texture and taste. I ate all of the unaffected portions of the dish and left behind the suspect pieces. I wasn't sure what to make of them. Was this consistent with dorade, a fish I have only eaten a handful of times in my life? Or was uneven cooking the culprit here? I inquired with the captain who then inquired with the chef. The verdict: my sample included a portion near the belly where the texture is known to change. I found that to be a dubious explanation, but I accepted it. Waiting for my dessert course, and having finished my wine, I noticed the captain approaching my table with a bottle of grenache. Sure enough, I was being treated to a complimentary glass of dessert wine (a grenache). Clearly an example of exceptional service and professionalism at all times -- a very nice gesture.For dessert, I had the dacquoise. Dacquoises are great! They look so stately when they are served, but they quickly become a gooey, decadent mess. Theirs was done with hazelnut and milk chocolate and was complemented by an intense raspberry sorbet served to the side. Lovely all around, and of course the dessert wine was excellently chosen to complement those deep notes. A grand finish to a rather elegant meal. Dessert was followed by a quick, complimentary tour of the chocolate trolley, before properly concluding.The setting is quite nice. I was in a banquette right next to the door leading to the main sculpture garden. This also afforded me a long view of the formal dining room likely giving me the best seat in the restaurant. The space is set up in a way, a la Frank Lloyd Wright, where your attention is naturally pushed to the outside to enjoy the garden. Being a beautiful day on my visit, this proved very pleasing.A surprise winner -- recommend!",13,0.9992
1318,17,13,4.0,"You'd think that in our great country of capitalism, free market, competition, blah blah etc, and given the vast number of laptop-owning New Yorkers with ""freelance"" or ""flexible"" or ""creative"" jobs, every cafe in the city would have killer free wi-fi and tasty sandwiches.As we all know, this is tragically not the case, nor is it even all that common, and it has likely happened to all of us that we've paid too much for a crappy sandwich and even crappier wi-fi. However, it IS the case at Crosby Connection. Their sandwich menu contains so many drool-worthy items that I stood in front of it for a good several minutes just staring, mouth agape, possibly ACTUALLY drooling. The owner was so super nice, though, making lots of recommendations and applauding my (long-awaited) choice of the Suzy special--prosciutto, fresh mozzarella, tomato, basil, roasted red peppers, and balsamic. Yes.This sandwich was $6. I can't even remember the last time I paid that little for a sandwich, and SUBWAY DOESN'T COUNT. I don't eat at Subway anymore, anyway. I'm sitting here at one of their 6 or so tables and chairs that appear to be covered in my grandma's hand-knit afghan blankets and saran wrap. It's definitely a decorating technique with which I am not familiar, but this is a funky kind of place, so it works.You know what else works? The wi-fi, man. In a world in which free cafe wi-fi is more often than not spotty at best and non-existent at worst, this is almost too good to be true. Every single little wi-fi signal bar on my laptop is happily activated, and pages load as fast as they do on my home wi-fi. So all of that is great. Add in the fact that they play Motown, and that we're just a few blocks from my gym and one of my jobs, and well, I think it's safe to say that we're looking at my new go-to lunchtime spot.",22,0.9815
1319,19,25,4.0,"Pop QuizThe ""Pani Frattau"" is:(A) a new line of Victoria's Secret underwear(B) a rare breed of miniature poodle(C) French slang for ""mother lover""(D) an 18th century military hairpiece(E) a brunch item at Belcourt...(F) consisting of two organic poached eggs atop a ""lasagna"" of homemade ricotta, tangy tomatoes, and creme fraiche doused with freshly grated parmesan(G) now one of my favorite egg dishes in the city(H) only $10(I) sublimely deliciousDear ladies who love brunch! If you adore sidewalk cafe bistros without the typical 45 minute waits, add Belcourt to your list. Boys, the answers are E through I. I know I lost you at underwear.",18,0.8687
1320,13,10,4.0,"Poco is a bustling spot on the corner of Avenue B and 3rd Street that I have somehow managed to bypass until last weekend for a friends bday brunch. I am pretty sure that I will come here for brunch on a regular basis now.The restaurant is small, bringing a very intimate feel to it. The decor has somewhat of a rustic feel and the tunes playing are upbeat. The chef Abe Lopez is the winner of food networks ""Chopped.""The food was a unanimous success, every plate looked and smelled delicious. I had the Lobster Mac n Cheese which I knew I was getting as soon as I looked at the menu and was not disappointed.  What was even better- our wonderfully cheerful servers made sure that there was always two pitchers of mimosas at our table. That's what I call BOTTOMLESS DRINKING. Well done Poco.So next time you are looking for a terrific place for food and/or drinks definitely head down to Poco. They seem to have drink specials every day of the week. You will not be disappointed.",17,0.9924
1321,11,10,4.0,"""Hey baby, Mrs. Pacman's got nothin' on you!""Hey baby, put your wallet away - I'm buyin' your game, you're with a real man tonight! *swing around a bag of quarters*""""Hey baby, I love the way you work that joystick...""These are all stupendously clever lines I hope to hear at Barcade but never do because people aren't skeezy in this joint, they're just here to get down and dirty with a good ole arcade game. Don't hate - embrace the nerd within!Barcade's just a good time, even if you don't grab a joystick (granted it just feels so much better if you do). People bring their dogs in, there's a great booze selection (beers for dayssss) and beef jerky is available for purchase at the bar. Basically all you would ever need. Ever.And at the entrance is a very nifty mosaic of beer bottle caps. It like, inspires me to drink massive amounts of alcohol, because massive drinking results in fantastic works of art and I want in on that action.",15,0.9896
1322,32,19,4.0,"Sometimes, when you have 3 hours to kill between dinner and a movie, you don't mind waiting 10 minutes in 40 degree weather outside of a non-descript triangular street corner for entrance to a subterranean hideaway.Sometimes, an additional wait at the bar for a table can be overlooked by cocktails that coincidentally compliment your physique; his was tall, pale, and full of gin and ginger, while mine was wide, dark and spicy with bourbon and cider.Sometimes, the hostesses will cleverly set down a bowl of beer nuts at your private booth when she notices that you and your spouse are starting to slightly slur your speech after 4 bourbon based drinks. (I see what she did there...)Sometimes, she's also a life-saver for immediately replacing the nuts with hard pretzels when she learns of your severe allergy.Sometimes, you don't care that paying $13 per drink in a faux-speakeasy is 'so 3 years ago', because the company you keep and the quality of the cocktails are timeless and classic.Sometimes, Little Branch is perfect.",24,-0.636
1323,10,15,4.0,"I really want to give Rockaway five stars, but I wont. I LOVE the beach, and this is the best (least expensive) option for New Yorkers. You can take public transit (A to Shuttle) so it costs practically nothing for a day at the beach. For me, it takes about 1.5 hours door to door (or beach), but I live in Harlem. Typically you're looking at about an hour commute, but it's well worth it.If you surf, skim, or boogie, then you'll want to go to Beach 90th street stop. You have two blocks of beach, where no swimming is allowed, only boarding- from 88th to 90th. If you come with a group and some may want to get in the water, post up at either 88 or 90, so you can do both fairly easily. If you want to rent a board, or pick up some gear, check out Boarders Surf Shop and Skate at 192 Beach 92nd street. $30 for half day, $50 for full day board rental. If you want to check the conditions, go to- surfline.com/surf-report…If you dont want to Surf, you can go further or all the way down on the shuttle. The beaches are much larger. The only downside to this, is that this is where a lot of the kiddies go to hang out. So you may encounter a lot of immature, disrespectful (to humans and the environment) behavior. There is a lot of litter and such down here.   The reason for 4 and not 5 stars- The lifeguards can be quite irksome. I understand that they have a job to do, but come on. Sometimes they wont even let you get out 20 yards before they start blowing their whistles. I just turn my back and ignore them, then when I get back to the shore, I act like I didnt know they were talking to me.  Next, it can get riddled with litter. This isnt the beaches fault of course, its the beach goers. At the surfers beach there is far less refuse, as I think people are more responsible. And yes the boardwalk can be kind of sketch, so treat it like sex- always wear protection.**NOTE**  Perhaps you and I are of the same mindset; beach and beer, go as hand-in-hand as Catholic priests and alter boys do. Be careful here. I always pour my beer (do cans) into a cup to attract less attention. Ive found that at the Surfer beach, it is less of an issue. All the way down at 116, on two separate occasions, I have actually had a woman check into my cooler as I walked down the boardwalk. She made me turn around. I just walked a few blocks up, but still. So keep your alkie in a bag, and you should be okay.All-in-all, Far Rockaway is a great choice for a day excursion from the city. So hop on the train, head on out. When you get there dont forget toNot dance, pull up your pants, and do The Rockaway, now lean back, lean back, lean back...",19,0.9863
1324,31,29,4.0,"I love being outside. And I love live classical music, particularly when performed by the New York Philharmonic. I also love dinner picnics with wine at dusk. Why, then, is this review not 5 stars? Well, I shall tell you.First off, you have to arrive 2 hours early just to make sure you snag a place to sit. And even then, the late-comers jam in the small spaces you were relishing between you and your closest neighbors. Secondly, if you're lucky, the group of people next to you will talk throughout the concert, making your ability to hear the music minimal. While inhaling all of their cigarette smoke, you instead get to overhear conversations about how GREAT NY is in the summer, why NYU is cooler than Columbia, and how Bob is the worst in bed because he has the hairiest back EV-ERRRRR. The rich people up front have to cue you when to clap, because between the smoke, gossip, crying babies, and lack of personal space, it's hard to tell when one piece has ended and the next has begun. When you can actually hear the music, however, it is amazing (not to mention free). Dusk in the park is always magical, and outdoor wine-picnic opportunities are not to be missed. So what I recommend is the following: Get up as close to the front as you can for Part 1 of the concert. At intermission - or whenever you become overwhelmed by the non-musical-noise of the crowd - make your way to the back of the Great Lawn. You can't see much unless you're sitting in the front anyway, and the speakers provide enough oomph for you to feel like you are close to the orchestra. Plus, you have lots of free space, can actually smell the (semi) fresh air, and can watch bats wheel in circles in the darkening sky.",28,0.9913
1325,13,6,4.0,"As much as I hate the pretentious name, Culture Espresso Bar delivers quality coffee, brewed with love by attentive baristas. That's all the more notable considering the shop's location in the Bead District, otherwise known as Pret Land, just south of Bryant Park.Pret thrives on quick service and speedy cashiers, but Culture invites you to make yourself comfortable at a windowside stool while the baristas methodically work their magic at the bar. The final product is well presented and accompanied by a tiny glass of water, if you want it.But coffee magic doesn't come cheaply. One recent afternoon when I stopped in for an espresso, I overheard some Italians saying ""e' carissimo!"" or, ""it's really expensive!"" And yes, if you're used to paying 80 cents for espresso, $2.50 does feel like a dirty crime.I'll keep coming here though, because at Culture, there are no sushi lunches, no chicken caesar salads, no egg & cheese breakfast baguettes. It's all about the coffee. And once in a while, it's nice to just sit and think, with no distraction but the lingering taste of coffee on your tongue.",13,-0.175
