,Cool,Funny,Rating,Text,Useful,Sentiment
1961,24,20,5.0,"THIS is why we put up with apartments the size of airline toiletsTHIS is why we put up with shi*&y MTA serviceTHIS is why we put up with 60 bagizillion touristsTHIS is why we put up with rent that is 800x the national standardTHIS is why we put up with homeless who CHASE you for changeTHIS is why we put up with rabid pigeonsTHIS is why we put up with fetid trash-smelling summersTHIS is why we put up with $20 martinisWe live in this city so that we can have the best pizza on earth at any hour of any day in any weather in any mood. We live in this city so that we can have THAT pizza with an AMAZING burger, or chicken sandwich, or Greek salad, or cheese fries or spanacopita (etc etc) - DELIVERED 24/7! This is NYC at it's best - an amazing, quirky place that has everything and caters to every one of the freaks and geeks in this city. I sat and had a dripdownyourarmsintoyourwafflefries burger next to some vegans next to a great dane that was nearly as tall as my wife (seriously) next to an actor from San Diego next to a Jewish woman who had a ten minute request for how to do her tuna-melt perfectly....great!!",16,0.9716
1962,37,37,5.0,"The strap on my dress broke when I was getting out of the cab in front of Le Bernardin. Fanfriggin'tastic. So there I was, meekly asking the Maitre d' if she had a safety pin while we were being shown to our table. ""Iz eet for your dress?"" she whispered. [""No, I ordinarily stand with my hand twisted behind my back like Houdini""] ""Yes."" I said. Two minutes later, the Maitre d' handed me a needle and light green thread the exact color of my dress. Needles (sic) to say, Le Bernardin had me at hello. The chef's tasting menu with wine pairings is the most delicious of any in NYC. The seafood is perfect, and enhanced by rare wines I will never forget. After explaining the vintage of our first glass, the Sommelier smiled and asked ""how did that needle and thread work out?"" 'Nuf said.Having the utmost respect for Yelpers, I read the reviews of Le Bernardin before I came. One review pointed out that the pour was more generous for men than women, so I was looking out for it. The glasses poured by the Sommelier were perfectly even - almost artfully so. But midway through the meal, he got busy and his understudy did the pouring. Alas, a noticeable difference. I winked at my guy and slid my glass over to his to point this out. By the time I had slid my glass back into place in front of me, the first Sommelier was at our table pouring both of us more wine. Without a word, he disappeared. He was ours again - we didn't see the understudy for the rest of the night. Be still my heart.Oh, and Ripert was in the dining room. He's very attractive. (Don't tell my guy I said so). Unbelievable food. Impeccable service. Le Bernardin is my new favorite splurge. Make it yours, too. But be careful getting out of the cab.",29,0.9891
1963,17,6,5.0,"OK, where do I start. First of all, if you're going to enjoy this place, you've got to be in a certain mindset. Don't go expecting to be king of the world, because you're not. The rice is. Don't go expecting to fill yourself up. Depending on your budget, and how you order, you very well might leave hungry. But that's ok. Because you're gonna have a great time, and what's wrong with a little ramen after dinner anyway? Basically, go in there the first time with the mindset that you're going to a very serious/fine dining sort of place, because that's what it is. Afterwards you can decide that it's the kind of place you'll want to make your regular sushi place, but won't be able to afford to. Expect to be humbled.OK, so here are some pointers for first timers:1) Make a reservation to sit at the sushi bar at the very least, and sit in front of the man, Mr. Yasuda if your date/time is flexible. The core of the place is in front of Mr. Yasuda, and at the sushi bar in general. That's what you're coming for. More on Mr. Yasuda later. 2) It's easy to be intimidated, but don't worry about it. Ordering at the beginning was the hardest part, but even if you make a misstep, it's ok. Mr. Yasuda will forgive you. I've read so many different things about how to order and costs and everything, I thought I had it figured out. No, I didn't. But it's really simple. For the first time, take it piecemeal. (3) Get the basic set to start, which is like less than $20 and has 8 nigiri and a half tuna-roll (which my friend said was the best tekka-maki he ever had. I agree.) This is what he'll suggest, just to get the ball rolling. He'll ask you what you don't eat. Tell him. Then he'll give you the nigiri, one by one. It will be awesome. Don't bother with soy sauce, or anything else for that matter. He's already seasoned it for you. Pay attention to the rice. Remember what I said about you not being king of the world? You're not it. But you'll start to feel like it as the meal goes on. 3) After the set is over, start looking at the list the waiters gave you at the beginning, with suggestions for that day marked in red. Start thinking of what looks good to you. Then have the chef choose 4 or 5 more nigiri for you. That's what omakase means: ""you decide."" It's not a pre-fixe menu. It's whatever the chef thinks is good, and thinks that you'll like. The sushi experience is all about the interaction between you and the sushi chef, and about you trusting him to make you happy. One of two things will happen. Either he'll pick what you were looking at, in which case you'll be amazed at his mind-reading abilities (this happened to us), or he'll pick something totally different. Either way, it's going to be good. Even if you don't think you like sea urchin roe, if he utters the word uni, you say ""yes, please."" Same goes for eel.4) At this point it's up to you. You can ask for suggestions, you can ask him for specific things, you can ask him to choose. Whatever. At this point, you can keep going until it feels right to stop. You'll be having a grand-old time with the chef at this point, so he'll know what you like, but if something catches your eye, don't be afraid to ask for it. 5) A cool thing about the list that's in front of you. You'll always know how much each piece is, so you can keep an eye on your budget. The most expensive pieces are the different kinds (!) of toro, obviously, at $7 each. Rolls are a little more expensive, but you're not gonna go and have 5 of those at a time. Uni and other pieces are around $5.6) About Mr. Yasuda: He's a character. Very nice, but can be a little intimidating at first. Don't worry about it. He's a talker. He'll talk a ton about his whole style, about rice, about where the fish comes from, about what sucks about most japanese restaurants, and why he's doing what he's doing. As my friend said, he's a man on a mission: to make his way of sushi, the standard way of sushi. According to him, his way isn't special, just the way its supposed to be. Sometimes it can be hard to understand every word, but just smile and nod, and it'll be fine. Oh, and another thing. He's a smart-ass. Seriously. He spent a good amount of time during the course of the meal busting my balls, but it was all in good fun. I wouldn't recommend this place for a date, for a few reasons. First of all, the focus isn't on the two of you, it's on the food, the chef, and you, and the interaction among them. Secondly, there's the budget thing. Any urge to impress can lead to a skyrocketing bill, and even more if you have appetizers or drinks. Ok, that's all Yelp will let me write. If you love sushi the way it was meant to be, and are prepared to humble yourself, Sushi Yasuda is the way to go.",24,0.9987
1964,17,19,5.0,"Soooo, I'm thinking about writing a book about my dining experience at Per Se. It will be titled ""101 Ways to Describe Per(Se)fection."" I was truly blown away. I found myself complimenting every single aspect of my meal there--the food, the service, the ambiance, the presentation and the little things they do to make you feel special. Everything was absolutely perfect. Calling the food ""Delicious"" felt like an understatement. ""Nice"" would have been such a plain description. McDonald's can be described as nice and to call Per Se the same would just be downright offensive. To describe the food with such mediocre terms, I would be a disgrace to fellow Foodies the world over.So back to the book, it'll be formatted with one word per page. It will and should be brought to Per Se for a meal. As every course is brought out, the reader/diner will open the book to a random page and the word will accurately describe their dish. Think like ""The Book of Answers"" except adjectives to describe your experience.So far there are 15 words -- Perfect. Execellent. Phenomenal. Astounding. Amazing. Awesome. Divine. Incredible. Outstanding. Terrific. Fantastic. Wonderful. Fabulous. Superb. Heavenly. Of course there'll be slang words! Tight. Legit. Money. Legal. ill. Shiznit (ie. This Salmon with Creme Fraiche amuse bouche is the shiznit!)I'm still taking submissions for words. After all the words there'll be mini chapters such as..1) ""If you ask nicely, they will give it to you"" to describe the service and how much they go out of their way to please you (ie. asking for a second helping of amuse bouches and a second round of chocolate)2) ""if you tell them that you're there for a special occasion, they print personalized menus for you and your dining party."" Another important chapter will be dedicated to the difference between spring and fall flavors. With the Fall flavors being all about truffles, risotto, heavier sauces and meats and the Spring being lighter with a lot of fish and poultry. (Though of course this definitely could change as Per Se's menu changes daily, to be covered in the chapter called ""It's different every time."")I haven't yet decided if there'll be a section for medicore words like Nice, Delicious and Good. I might put it in for the people that were unimpressed by the food. If this chapter will be in my book though, it'll be all the way in the back as the spotlight of the book is how truly amazing Per Se is. All book proceeds will go to my Per Se dining fund.Thank you.",14,0.9983
1965,18,22,5.0,"One day walking down the street with my wife I saw a flash of light. I was struck confused for a moment, everything waswashed out, very white. All I could make out was a sign that said: ""Yonah Schimmel's Knishes Bakery"", and I understood that this was a glimpse of the afterlife or heaven. I walked inside and purchased a Knish, needing to know that after all was said and done that there would still be good food whereever I end up. I took bite after bite and slowly a tear started to fall down my cheek. The God of potatoes had shown me potato perfection. I looked up, smiled and mouthed ""thank you"". After finishing the knish, I sat on a bench catching my breath as the world slowly came back into focus. I turned to to my wife and said:""I have seen the light""",19,0.9287
1966,12,6,5.0,"I had been clothes shopping for 3 hours on Saturday with no success. Walking down Broadway dejected, my eye caught a familiar name. I had no idea they opened a CB2 in New York!I love their Chicago locations, and I've ordered from them online before so I traipsed on in and decided to redo my entire apartment. I was having this whirlwind of ideas.Everyone was really friendly. There was one cute sales guy who asked if I needed help, but I didn't yet. When I did, I couldn't find him, so I had to settle for someone else. Don't tell him he was my second choice.Anyway, this place is cheaper than Crate and Barrel and also a bit more trendy. Everything here is my style, which you may not know based on my apartment, which is 9 square feet and furnished on an IKEA budget (meaning ""with stuff from IKEA"") but that's all changing.I pointed to stuff, and said ""I want one of those and three of those"" and the little man would run in back and pile them behind the register for me. I was on such a power trip, and I think I was kinda condescending to him, but it was part of my game. I got shelves and a throw and Christmas decorations.I also decided to redo my bathroom, repaint a wall (from red to orange) and possibly trash my kitchen table, so I'll be coming back this weekend.You can do amazing things here on a budget. PLUS, $15 home delivery in Manhattan, which I know is standard in New York furniture stores, but it's still a novelty to me as a native outlander.",12,0.9134
1967,14,12,5.0,"While my boyfriend can ""die in peace"" now that he has eaten at DiFara's, I do not share his sentiment...as I hope to live long enough to return to Midwood for some more.After eating a late lunch and packing emergency snacks in case we got hungry while waiting online, there was no wait to speak of. We walked in and ordered a half porcini-mushroom cheese pie. The next twenty minutes were spent watching Mr. Demarco meticulously prepare our pizza from the initial sprinkling of the cheese to its final christening with olive oil Now, I have to admit that after eating my first piece, I began to doubt Di Fara's reputation -- having spent a week last year in Italy eating pizza almost everyday for lunch as well as taking a local pilgrimage to Grimaldi's, my pizza standards were pretty high.  It was definitely good, but not the level of awesomeness i was expecting.Meanwhile, my boyfriend sat across the table in pure pizza ecstasy. Was my palate off? Were my standards unreasonable? I reached for second piece and suddenly my doubt was erased and I joined my boyfriend in pizza heaven.How could two slices of the same pizza taste so vastly different? In my eyes, Mr. DeMarco is the Jackson Pollack of pizza. Some areas of his canvas get pools of olive oil, some get a sprinkle. Some get an extra slice basil, while others are left wanting more. While I am firm believer that you can never have too much olive oil, cheese or basil..... I would happily risk getting a four-star slice at DiFara's if it is followed by a heavenly six star",12,0.9485
1968,20,25,5.0,"This review is based 90% on the burger. I know. Get over it.THE QUEST FOR BURGACIOUSNESS**: CHAPTER 7GENESIS: 1.77. And on the thirteenth DAYYYYYYyyyyYYY (no, the LAWWWD is not superstitious, you DoWarK) .... the LAWWD was checking out NYU coeds when he created... COZY SOUP & BURGER (""burguesa,"" for you international types). He was feeling rather ""cozy"" that day, and besides, sometimes a cup of soup is just what's needed on a cold, winter day... BUT THIS WAS JUNE (days go by so fast when the LAWWWD is creating stuff, no?... but I digress).The LAWWD tasted what's known as the ""Reuben Burger"" (of his own invention, of course); that it tasted good. DAYUM good, in fact, as to be considered completely BURGACIOUS*. And it was morning, and it was evening on that burgacious* thirteenth day.When I lived in Boston, there was this place in Harvard Square called ""Mr. Bartley's Burger Cottage,"" which I just found out is still in existence. All the burgers at Mr. Bartley's were PRETTY DANG BURGACIOUS*, but there was one in particular that was, in my view, a cut above the rest: the Reuben Burger. It was a fairly simple if not completely intuitive combination; a burguesa of the burgacious variety, combined with swiss cheese, russian dressing and, of all things, sauerkraut. Sounds weird, I know, but IT IS SERIOUSLY TASTY. I was ""hipped"" to this here burger by a friend of mine during my tenure at the famed Coffee Connection, also in Harvard Square. One late night, while doing the grind in the ""saliva pits,"" (as we lovingly referred to the dishwashing machine at CC), I took a break in the office and my friend offered me a bite of his Reuben burger, which I accepted and...AHhhhhhhH HAAAAAAAAAaaaaaaaHHHH (angels signing)Tweet tweet, chirp chirp (birds tweeting/chirping)I was summarily BLINDED by shafts of light, whereupon (now, I can't be completely sure of this but...) the LAWWWWWD spoke to me and said, ""Yes, my son, that is a VERY SPECIAL BURGUESA YOU HAVE YOUR MITTS ON!""He was right. It was... special (and not that ""short bus"" kind of special). From then on, I was completely hooked on the Reuben Burger (or Burguesa de Reuben for you international types).I searched every restaurant in NY looking for a comparable burger, but I was unable to do so. Most places that serve burgers do not carry sauerkraut, so it was IMPOSSIBLE to have even a rough semblence of this burgalicious delicacy.Enter Cozy Soup & Burger. YES.Me: Um. Do you have... SAUERKRAUT?Waiter: YesMe (once I got over the shock): Do you have... RUSSIAN DRESSING?!?Waiter: YesMe: Now... work with me here... can you give me a swiss cheeseburger with sauerkraut on it and russian dressing?Waiter: Sure, no problem!Me: *THUD* (fainting... it was all a little too much for my delicate constitution to handle all the excitement)Well, the ensuing burger experience was first rate. The burger was:1. Juicy2. Tender3. Fresh4. Tasty5. Did I mention juicy?6. See numbers 1, 2, 3, 4, and 5 above.7. Delicious8. Delectible9. Delightful and yes,10. Burgacious*I washed it all down with a sugary beverage of the Coca Cola variety. AND THE LAWWWD SAID: ""Thou shalt not underestimate the power of a SUGARY BEVERAGE."" That was actually commandment number 11 (a much overlooked commandment).Here are some more commandments:12. GO to Cozy Soup & Burger13. ORDER a Reuben Burger (not by name, but by ingredient)14. EAT THAT BURGACIOUS* BURGER, experience the BURGACIOUSNESS** and wash it down with SUGARY BEVERAGE (heretofore referenced in Commandment 11).*burgacious: (pron: ber-gay-shus) adjective: 1. An audacious burger. 2. A burg of the gods. 3. Ambrosia, in burger form. 4. Don't ask stupid questions. 5. Accept it and move on. 6. I'm serious. 7. Again. 8. AND AGAIN.**burgaciousness (pron: ber-gay-shus-ness) noun (from adj): 1. The state of being burgacious. 2. Don't ask, just get on down to Cozy. 3 Eat. 4. Enjoy. 5. Thank the LAAAWWD for being awake the day he invented that burger (he was a little tuckered from all those other magical burgacious* inventions.",20,0.9963
1969,52,50,5.0,"Over the years, I have begun to see the value of specialization over well-roundedness. Take the case of Levain, the small downstairs bakery in a classic UWS block. You might say that Levain has a wide range of products. Baguettes, loaves of bread, sandwiches and even pizzas. And pastry products, including brioches, scones and muffins. However, they are best known for their specialization in cookies. Well-rounded, almost hemispherical creations that are fashionably out of shape and inconsistent in their appearance.The cookies come in four flavors, with the chocolate chip walnut likely being the most popular. Other flavors include dark chocolate chip and dark chocolate peanut butter. I prefer the oatmeal raisin cookie. This jumbo cookie is loaded with plump raisins and is crispy on the outside while being extremely soft in the center. The dark chocolate ones have an overpowering taste of chocolate. Each cookie tips the scales at an impressive half a pound (sic) and is priced at $3.75.You can smell Levain''s cookies from fifty feet away and, if you are not sold on their aroma, you will fall for their buttery richness. A couple of cautionary notes. Make sure your cookie is fresh and not cold. And remember not to expect any seating except a bench on the sidewalk, right outside Levain.             ,  '          , '    '                    1: cookie monster A       ,  '    | 3 '                         , '   2    ,  '  ' ' ' ,' '             2: cookie monster B  , '   |    , '      , '  ' '        '   1    , '      , '     ' '            3: me'    , '       , ' ' '      ' '' , '       , '' '  '  '  '  '' '       ' '' '       ' 'On my most recent visit though, two large-sized individuals squeezed me out of the bench. They must ""specialize"" in consuming Levain's creations. But then they appeared to be quite ""well-rounded"". I left, cookie in hand, for Central Park.",48,0.9743
1970,33,36,5.0,"If I can think of one grievance against Gramercy Tavern, it would be that throughout the dinner, my date was fawning more over the restaurant than over me. And despite my (unwarranted) large ego and jealousy to match a particular god of the Old Testament, I have forgiven my date for such a grave offense. Because, all jokes aside, Gramercy Tavern not only matched our high expectations, it exceeded them in its perfect execution and flawless delivery of all aspects of the dining experience.As with Jean Georges and Nougatine, Gramercy Tavern offers two dining experiences-- the tavern and the dining room. Each has its own space, unique decor, individualized menu, and a different price tag. Closer to the entrance of the restaurant and encompassing the bar, the tavern is the more casual side of the restaurant. Decorated with colorful contemporary paintings of fruits and vegetables, the tavern is charmingly lively and fun. Although the date and I only stayed at the tavern for drinks, I actually much more enjoyed the atmosphere here than in the dining room.The cocktails that we had at the bar were absolutely superb. I ordered the Orange Blossom (sparkling wine, elderflower, orange bitters) and the date got Peach Basil Fizz (bourbon, peaches, basil, soda), but ended up switching drinks with the date partly because I ended up enjoying his drink more and partly because I kept teasing him of how masculine he looked with a champagne flute. For both drinks, they were subtle and delicious. The date also later got the Tradewind (rum, cucumber, ginger, lime) which was spicy and refreshing.With dimmer lights and a quieter crowd, the dining room is the elegant and intimate counterweight to the lively and casual tavern. The charming grace of the dining room is derived from its subtlety. Unlike the other famed colonial themed restaurant, One if By Land Two if By Sea, Gramercy Tavern doesn't capitalize on the antique decorations to a point of garishness. Rather, the restaurant decor is a tasteful balance of modern and colonial that serves as a visual representation of the restaurant's culinary philosophy.Simply stated, the dinner was absolutely amazing.Since both the date and I preferred the larger selection of options form the dinner menu than the tasting menus, we ended up getting the $82 dinner menus rather than the season tasting menu or the vegetarian tasting menu. For the first course, I ordered the veal cappelletti, and the date ordered the black tagliatelle. For the main course, I ordered the smoked lobster while my companion got the rack of pork and braised belly.With all the dishes, I was floored by how meticulously thought out and exquisitely prepared everything was. Though gracefully subtle, the flavors were by no means lacking. Each ingredient played off another so well to bring out the most in its flavor and texture. As for my veal cappelletti, the veal was so tender, I'd describe it as being soft as velvet. The pasta was cooked al dente and the sauce was light and really brought out the flavors of the veal. The lobster entree was, without any competition, the best lobster I've ever had. Tack on any appetizing adjective applicable to a crustacean dish, because the lobster here really was perfect.And the desserts! *swoon* I ordered the Grand Marnier Mascarpone Cheesecake (Gentlemen, let's get serious. Mascarpone cheesecake is a fail proof dessert on it's own, but if you add Grand Marnier into the mix, the end result is what I'd call [if I may be so lewd] the panty-dropper of sweets. Learn to make it.) while my date got the chocolate bread pudding. The cheesecake was phenomenal (soft, sweet, flavorful), and I really loved the brittle with which it came (crispy, crunchy, lasting caramelized sugar taste that reminds me of the white grandmother I imagined having). The only thing not orgasmic was the lemon-raspberry sorbet, which was just fine. I've never been a big fan of bread pudding so I didn't steal my date's food as I've been shamelessly doing all night (all in the name of research, I swear!), but the ice cream that came along was absolutely divine.Throughout the night, the service was impeccable. The servers were not only polite, knowledgeable, helpful, but they were also very well versed in the art of short polite conversations armed with rapid wit.Of course, not everything was perfect. The upholstery looks like those of a dentist from the 1990s. And I also found an eyelash in my dessert. But since I did get another dish with apologies, and since the ordeal was handled with commendable courtesy, I can't find much else to complain. Gramercy Tavern absolutely delivered.And seriously speaking, I can't be mad at my date. I mean, shoot, I'm fawning more over Gramercy Tavern than over him. Hell, I'm so in love with this place, if I ever make those silly ""5 people I'm allowed to sleep with"" list, I'm adding Gramercy Tavern onto the it. Right after Eric Bana.",33,0.9984
1971,7,3,5.0,"All of the falafels (Handbag Sandwiches) are great. And organic.My rankings (they're all pretty close and a matter of personal prefs/mood):1. Mediterranean (sundried tomato spread, crispy eggplant, parmesan, greens) - $8.752. Parisian (sundried tomato spread, goat cheese, roasted peppers, garden greens, red onions) - $9.753. Athenian (herbed yogurt, greek salad, green onions) - $9.754. Crisp (hummus, cubed salad, pickles) - $6.755. Mexican (cilantro pesto, avocado, corn, salsa, nachos, jalapeno dressing) - $7.75(?)6. Milan (pesto, roasted peppers, greens, feta cheese) - $9.75Owner noticed I'm here all the time and told me they plan to come out with loyalty cards next week. Spend $100 and get an extra $10. I'm already the Crisp Ambassador, having brought Falafel Fridays to my office.",12,0.8979
1972,30,42,5.0,"I don't know what you came to do...but I came to TESTIFY!Holy schnizzle schnaps in the Taco Heavens above!People, I think I have found my lil corner of México in no other than the southwest corner of 60th & 3rd. *commence jig around a sombrero*-chunky guac with actual bits of serrano pepper - check-TWO tortilla tacos - check-a realistic taco price anyone can afford ($2) - check-actual crumbled cotija cheese on top of food - check-healthy servings of cilantro - check-the owners/cooks ARE Mexican - check-green salsa that has a kick to it - checkThey actually had a TRUE Mexican taco stand menu (with the exception of the enchiladas...no taco stand in México would serve that...they leave that to the restaurants...and I'm kinda leery with tamales because, for the most part, taco stands are only meant for, guess what?: TACOS & their cousins.).I ordered a huarache (called this because they're shaped like sandals, huaraches are like a pizza made of masa (cornmeal dough), piled high with toppings and griddled until crisp around the edges) = can I get an AMEN up in the Church of Latter Day Frijoles!!!This has now become my #1 place to get my Mexican eat on.(*Note: for the West Coast transplants out there- this is not a joint similar to Cali-Mex taco joints...this is veered towards truly authentic Mexican food...which means- even more muhfuggin' yummier!)*exit song* ""...I'll take you to the taco spoooot....I'll let you lick the sauce that's hoooot....""",29,0.9287
1973,8,7,5.0,"UPDATE:Mei Lai Wah Coffee Shop will reopen in two days, as Mei Lai Wah Bakery !!!eater.com/archives/2008/…Mei Lai Wah was closed in April, but I'm so thankful this wasn't permanent.eater.com/archives/2008/…Just like with the Moon House to Shanghai Kitchen revival, Mei Lai Wah proves it's hard to keep a good place closed.END UPDATE.By far the best Roasted Char Siu Baos (Pork Buns) !I ventured into this archaic little coffee house (you've gotta love their cash register that's straight from the 1950's !) after reading about it in an article a few years back, to try their famous roasted pork buns. Instant Jackpot ! After my favorite dim sum / char siu bao joint (Sun Hop Shing) closed down, I needed to find a new fix, and boy did I. Don't bother with any other place for your roasted pork buns; just go to Mei Lah Wah and you'll save yourself a lot of time and energy.At 70 cents apiece, you can bring home a dozen for $8.40. Though the pork buns themselves aren't large, the pork pieces are not shredded (I hate those) and are nice & fatty with a tasty sauce. The only complaint (if there is one) is that the sugar glaze they paint on top can leave your hands sticky.I haven't tried out their regular fare, but just solely based on the pork buns this place is a 5 ! The old grandpa's who run this time-warped coffee house are interesting characters. Also, the Filipinos who grocery shop in Chinatown all seem to know of Mei Lai Wah's pork buns, so if you arrive after them, be prepared to wait for the next batch to be cooked because these Filipino families buy them in mass quantities (I figure they throw them in the freezer at home, or else how can you eat that many?).",8,0.9939
1974,14,5,5.0,"Dos XX's on tap! Amber or Lagger?You know I have to say I only had one item on the menu, and a beer but the sopes were suuuper tasty and the rest of the menu looked just as good. If I'm in the neighborhood again I would definitely come back. There was a live band in the corner and a larger back room. Unfortunately the back room isn't as cozy as the front of the house and you couldn't really hear the live bands music from back there (that would be nice) but then again that's just logistics. Very cute cozy little neighborhood place that made me want to move. Well done.Date Rating: 7Pick up Scale: 5 ( couples at the bar definitely not a singles scene)Strong suggestions: bring some friends and share you will certainly have a hard time just trying to choose one item on the menu. are so many people",16,0.9779
1975,19,16,5.0,"This is the closest 5 star, classier restaurant near me and I must say I am very pleased by its addition to the somewhat sleazy few blocks I reside within. I'd actually give this place 4.5 stars but I'm rounding up for nearly uniformly amazing quality of food, perfect service, and a fabulous wine list. The only flaws are prices - this place isn't cheap and the portions are on the small side, though still satisfying sized - and the bread (European white crusty rolls and olive focaccia-style twisty bread) that is served is at best, mediocre. They also do not have a hard liquor license.Fortunately the large but not overwhelming and very excellent wine list makes up for the lack of other booze, and they do offer prosecco and sake based cocktails and a few types of sangria; my lovely dining partner Rebecca H got the apricot mint sparkling cocktail and it was tasty and fresh. I opted for wine, and their two roses by the glass ($10 each) - a grenache from France, a merlot from Spain - both sounded so appealing and the erudite sommelier and I got into quite a discussion about roses. He offered to give me a half glass of each for the price of one glass, and they were generous pours. The Grenache was palest pink, light, strawberries and a hint of sparkle and good minerality, very crisp. The Merlot was deeply coloured, almost red, rich, ripely fruity, and also vaguely sparkling. Both were the best roses I've had in at least a year, but the Merlot in particular blew my mind, and we ended up getting a bottle of it.Meanwhile I munched on the crusty but not particularly flavourful white roll and the flavourful but dry and rather stale olive bread, which at least gained some points when dipped into the dish of delightfully green and fruity extra virgin olive oil. I considered consuming the EVOO straight, in fact, but refrained for reasons of dignity.Rebecca and I split an appetiser of the heirloom tomato crostini ($12), which thoroughly impressed us both and arrived swiftly. Medium-sized for an app, large wedges of firm but ripe yellow-green heirloom tomatoes and halved, almost candy-sweet red cherry tomatoes topped and cascaded over a long rectangle of olive-oil drenched crisped white bread. A light pesto-olive oil sauce brought all the flavours and textures together in perfect harmony. I only wish there had been more than 3 tiny leaves of rocket.Next came Rebecca's marinated hanger steak ($27) which was cooked just as requested - medium-rare, nicely pink, tender and flavourful, with a chimichurri sauce our server claimed contained cilantro but which I can gratefully vouch did not. It was pure lemony-herbal goodness. I did not try the sauteed chard, which appeared fresh and gently cooked, or the fingerling potatoes with cheesy topping, which looked scrumptious but were rather underrepresented, but the speed which with Rebecca devoured these sides convinced me they must have been damn good.My own spice crusted lamb ($29) was excellent - two thick rib chops, which doesn't sound like much but these were hefty and free of gristle and quite lean, again perfectly cooked to a juicy medium rare, and nicely seasoned with cumin and other middle eastern spices. I've never had anything quite like the fried hummus side, a decent-sized round of dense, moist but with a delicately fried, slightly crunchy exterior - but it reminded me of fried polenta, and it complemented the lamb well.The sweet and tangy fruit sauce (berries? apricots?) was just enough to balance the flavours of the lamb and hummus, much as the flavours were so lightly yet fully harmonised in the steak dish. My one peeve was that the fairly generous portion of sugar snap peas were not snap peas but instead some very fine green beans, almost haricots verts, sauteed in oil till green and crisp. I enjoyed them, but on principle I dislike substitution without forewarning.Amazingly I was quite satisfied by the food, thus my belief that the portions, though not American-sized, were not exactly bird food either. Still, I badly wanted to try the goat cheesecake with lavender honey ($9), and Rebecca decided to go for a sweet Riesling as a dessert wine. Her wine was delicious, fruity and sweet but still crisp, not cloying. My surprisingly large dessert was good, but not amazing. I honestly couldn't taste the goat cheese, and the sauce was NOT lavender honey but instead a sort of wild blueberry and honey compote, which was tasty but again NOT WHAT IT SAID ON THE MENU. And the lack of goat flavour distressed me greatly.The interior is lovely and sleek and modern, and the service was fast, attentive but not pushy, courteous and friendly. I liked that there was more light than in so many dimly-lit NY restaurants, but not so much that it was glaring. Our total came to nearly $100/person including tip, which is not cheap, but my experience was fabulous enough to just barely warrant it, at least once.BEER & WINE ONLY. They take reservations and seat promptly.",21,0.9996
1976,20,13,5.0,"My friends brought me here for my birthday last month. They told me to tell the bartender that it was my birthday. She asked for my ID to verify then she draw something on the back of my hand. After that, she told me that I could drink anything (except for Patron) for free for the rest of the night.I was like a kid in a candy store. I was chugging down shots of everything every 5 minutes. I've never been more drunk in my whole life.When it was time to go home, my friends took a cab and said goodbye. I asked the bartender where the nearest subway is and she told me that she would drop me off because she was on her way home anyway. Talk about great service!",17,0.9625
1977,19,21,5.0,"The way I see it:You can expand the joint -or- make everything less tasty. Because, I hate waiting and you cannot keep throwing me out for going up to the tables and saying, ""Damn Fatty, hoover that shit then get on!"" I don't care that there were only 90 lbs between all four of those women. You know they were binging and hogging up a perfectly good table. What were they Sumos in training?Eat, drink, be merry and do it quickly cause the brown girl at the counter, loves chocolate and HATES waiting!",16,0.293
1978,10,19,5.0,"Oh God oh God oh God, yes, yes, yes, yes!!!!!!!!!I would direct Hieronymus Bosch to Red Hook Ballfields. This is where the seven deadly sins live in my book. Luxuria (extravagance, later lust), Gula (gluttony), Avaritia (greed), Acedia (sloth), Ira (wrath, later anger), Invidia (envy), and Superbia (pride). I could LIVE here. I could eat at every single stand, have a vomitorium built, and come back for more. The food is fried, red meat, not organic, there are a million reasons why I should not be here, I should not be eating this, I should go home NOW and have a salad.But that's not going to happen.Me and my friends would sneak away and drink ginger infused vodka under a tree, and be sluggish...smug that we were getting away with alcohol in a water bottle.We watch a couple of soccer players get into a fistfight. One of the soccer players, Dante and I sneak away and makeout behind a tree. I drive off with my friend in his car, and I see people who wish they had wheels to get back to Manhattan as it's a far trip via subway.I will do it again next year, and bring more people. bwahahahhahahaha!!!!!!!",9,0.9616
1979,27,47,5.0,"I have never bought or owned Louboutin shoes, so my review is completely without credibility. Stop reading now.---But sufferin' sweet succotash, this store is amazing!!! I HATE when stores use the little buzzer at the door before they let people in - it makes me feel so inferior and pedestrian, but honestly, I got over that the moment I stepped in. I was immediately swathed in a cocoon of footwear disguised as art. There is no doubt that this store is magical - the air smells of babies and fresh rain, any food you eat here is 0 calories, the sales people are all attractive and friendly, and all the shoes are your size and 0 dollars. OK well, not so much. But a girl can hope, right? To be honest, I'm not sure I will ever be able to justify buying a pair of these shoes because of their completely unapologetic frivolity, and my calendar currently has no red-carpet events scheduled in it, but I will always admire them. All women can appreciate a beautiful shoe, and there is no doubt that Christian Louboutin makes them superlatively so. This store displays them justly - as shoes-cum-art.5 wallet-busting, 5-inch heeled, red-soled stars!",21,0.9821
